#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI_ISL_31154|183104|A/Arizona/09/2009|C1-2|2009-05-19, 2009.38, 0.004949, 0.000709
EPI_ISL_35014|194187|A/Louisiana/07/2009|C1|2009-07-13, 2009.53, 0.005534, 0.000741
EPI_ISL_87600|308253|A/San_Diego/WRAIR1647P/2009|MDCK2|2009-05-15, 2009.37, 0.005533, 0.001330
EPI_ISL_30494|180589|A/Arizona/04/2009|E2|2009-04-27, 2009.32, 0.005536, 0.001518
EPI_ISL_30161|179332|A/Washington/12/2009|C1|2009-04-27, 2009.32, 0.005538, 0.001520
EPI_ISL_60794|211421|A/Florida/06/2009|C1|2009-04-26, 2009.32, 0.006122, 0.002104
EPI_ISL_60793|211420|A/Florida/05/2009|C1|2009-04-28, 2009.32, 0.006122, 0.002104
EPI_ISL_32034|185444|A/Washington/18/2009|C2|2009-04-30, 2009.33, 0.004955, 0.000900
EPI_ISL_31190|221107|A/Missouri/04/2009|C2|2009-05-10, 2009.36, 0.006124, 0.001958
EPI_ISL_65017|227777|A/Oregon/11/2009|C1|2009-06-18, 2009.46, 0.006121, 0.001586
EPI_ISL_30155|179561|A/Oregon/05/2009|C1|2009-04-29, 2009.33, 0.005542, 0.001487
EPI_ISL_29990|178487|A/Texas/15/2009|C1|2009-04-15, 2009.29, 0.006126, 0.002219
EPI_ISL_30973|182785|A/New_York/3307/2009||2009-05-01, 2009.33, 0.006125, 0.002070
EPI_ISL_73422|252215|A/Michigan/30/2009|Original|2009-04-10, 2009.27, 0.004962, 0.001129
EPI_ISL_68110|237150|A/California/VRDL40/2009|P0|2009-07-01, 2009.5, 0.005547, 0.000864
EPI_ISL_31166|191974|A/Florida/10/2009|C1|2009-04-30, 2009.33, 0.005549, 0.001494
EPI_ISL_62208|216708|A/Alaska/38/2009|C2|2009-09-11, 2009.69, 0.007294, 0.001910
EPI_ISL_63951|224144|A/Houston/13OS/2009||2009-04-28, 2009.32, 0.005549, 0.001531
EPI_ISL_80201|282951|A/San_Diego/WR1628P/2009|MDCK2|2009-06-10, 2009.44, 0.005549, 0.001088
EPI_ISL_34538|191937|A/Washington/29/2009|X|2009-07-14, 2009.53, 0.006720, 0.001927
EPI_ISL_61287|212673|A/New_York/3443/2009|RhMK1|2009-05-01, 2009.33, 0.005556, 0.001501
EPI_ISL_33228|187765|A/New_York/3460/2009||2009-05-04, 2009.34, 0.005556, 0.001464
EPI_ISL_32029|185433|A/Texas/20/2009|E2|2009-04-25, 2009.32, 0.006718, 0.002700
EPI_ISL_30723|181827|A/Texas/17/2009|E2|2009-04-24, 2009.31, 0.007297, 0.003316
EPI_ISL_63971|224304|A/Brownsville/35OS/2009||2009-05-27, 2009.4, 0.007300, 0.002986
EPI_ISL_63972|224312|A/Brownsville/35H/2009|harvest-Rh1|2009-05-27, 2009.4, 0.006722, 0.002408
EPI_ISL_31557|184319|A/Texas/37/2009|C1|2009-04-26, 2009.32, 0.006722, 0.002704
EPI_ISL_31561|184332|A/Washington/08/2009|C1|2009-04-27, 2009.32, 0.004971, 0.000953
EPI_ISL_63960|224216|A/Houston/22H/2009|harvest-Rh1|2009-05-04, 2009.34, 0.004971, 0.000879
EPI_ISL_30159|179327|A/Washington/07/2009|C1|2009-04-28, 2009.32, 0.004971, 0.000953
EPI_ISL_30154|179560|A/Oklahoma/02/2009|C1|2009-04-29, 2009.33, 0.004971, 0.000916
EPI_ISL_60935|211759|A/New_York/1669/2009||2009-04-26, 2009.32, 0.004971, 0.000953
EPI_ISL_30493|180586|A/Arizona/03/2009|E2|2009-04-26, 2009.32, 0.004971, 0.000953
EPI_ISL_61621|214842|A/Wisconsin/629-D02473/2009|MDCK1|2009-05-03, 2009.34, 0.004971, 0.000879
EPI_ISL_62532|218039|A/New_York/4403/2009||2009-06-17, 2009.46, 0.004971, 0.000436
EPI_ISL_30120|179205|A/Washington/09/2009|C1|2009-04-28, 2009.32, 0.004971, 0.000953
EPI_ISL_30699|181756|A/Illinois/01/2009|C1|2009-04-24, 2009.31, 0.004971, 0.000990
EPI_ISL_63955|224176|A/Houston/15H/2009|harvest-Rh1|2009-05-01, 2009.33, 0.004971, 0.000916
EPI_ISL_30153|179311|A/North_Carolina/06/2009|C1|2009-04-28, 2009.32, 0.004971, 0.000953
EPI_ISL_30718|181818|A/Ohio/10/2009|C1|2009-04-30, 2009.33, 0.004971, 0.000916
EPI_ISL_30191|179562|A/Oregon/06/2009|C1|2009-04-28, 2009.32, 0.004971, 0.000953
EPI_ISL_30096|179113|A/New_Mexico/04/2009|C1|2009-04-26, 2009.32, 0.004971, 0.000953
EPI_ISL_31203|183285|A/Washington/14/2009|ORIGINAL|2009-05-07, 2009.35, 0.004971, 0.000842
EPI_ISL_30708|181788|A/Ohio/09/2009|C1|2009-05-05, 2009.34, 0.004971, 0.000879
EPI_ISL_63954|224168|A/Houston/15OS/2009||2009-05-01, 2009.33, 0.004971, 0.000916
EPI_ISL_32025|185423|A/Oregon/07/2009|C2|2009-04-29, 2009.33, 0.004971, 0.000916
EPI_ISL_61277|212593|A/New_York/3074/2009|RhMK1|2009-04-29, 2009.33, 0.004971, 0.000916
EPI_ISL_31571|184357|A/Nevada/04/2009|C1|2009-04-29, 2009.33, 0.004971, 0.000916
EPI_ISL_63959|224208|A/Houston/22OS/2009||2009-05-04, 2009.34, 0.004971, 0.000879
EPI_ISL_30568|181019|A/New_York/3178/2009||2009-04-28, 2009.32, 0.004971, 0.000953
EPI_ISL_30702|221053|A/Arizona/07/2009|C1|2009-05-07, 2009.35, 0.005556, 0.001427
EPI_ISL_31188|183209|A/Michigan/05/2009|C1|2009-05-05, 2009.34, 0.006726, 0.002634
EPI_ISL_60801|211432|A/Indiana/09/2009|E2|2009-04-22, 2009.31, 0.006723, 0.002742
EPI_ISL_31555|184307|A/Michigan/04/2009|C1|2009-04-24, 2009.31, 0.006146, 0.002164
EPI_ISL_60810|211455|A/Michigan/03/2009|C1|2009-04-27, 2009.32, 0.006146, 0.002127
EPI_ISL_87598|308237|A/San_Diego/WRAIR1644P/2009|MDCK2|2009-06-03, 2009.42, 0.007307, 0.002920
EPI_ISL_87605|308293|A/San_Diego/WRAIR1654P/2009|MDCK2|2009-06-15, 2009.45, 0.007309, 0.002811
EPI_ISL_32020|221083|A/Illinois/03/2009|C2|2009-04-27, 2009.32, 0.006732, 0.002713
EPI_ISL_61538|214178|A/Wisconsin/629-D00244/2009|MDCK1|2009-05-02, 2009.33, 0.006732, 0.002677
EPI_ISL_65016|227770|A/Oregon/10/2009|C1|2009-06-15, 2009.45, 0.005558, 0.001060
EPI_ISL_30139|179268|A/Kansas/03/2009|E2|2009-04-24, 2009.31, 0.006142, 0.002161
EPI_ISL_30100|179124|A/Florida/04/2009|C1|2009-04-27, 2009.32, 0.006145, 0.002127
EPI_ISL_31164|194140|A/Florida/08/2009|C1|2009-04-29, 2009.33, 0.006145, 0.002090
EPI_ISL_61280|212617|A/New_York/3323/2009||2009-05-06, 2009.35, 0.005567, 0.001438
EPI_ISL_61288|212681|A/New_York/3454/2009||2009-05-11, 2009.36, 0.005567, 0.001401
EPI_ISL_61289|212689|A/New_York/3455/2009||2009-05-11, 2009.36, 0.005567, 0.001401
EPI_ISL_61294|212729|A/New_York/3574/2009||2009-05-17, 2009.38, 0.005567, 0.001328
EPI_ISL_62652|218786|A/Wisconsin/629-D01154/2009|P0|2009-05-13, 2009.36, 0.007314, 0.003148
EPI_ISL_61583|214538|A/Wisconsin/629-D01606/2009|MDCK1|2009-05-03, 2009.34, 0.007896, 0.003804
EPI_ISL_61619|214826|A/Wisconsin/629-D02452/2009|MDCK1|2009-05-08, 2009.35, 0.006734, 0.002605
EPI_ISL_61550|214274|A/Wisconsin/629-D00722/2009|MDCK1|2009-05-19, 2009.38, 0.006734, 0.002494
EPI_ISL_61554|214306|A/Wisconsin/629-D00790/2009|MDCK1|2009-05-04, 2009.34, 0.006734, 0.002642
EPI_ISL_61613|214778|A/Wisconsin/629-D02312/2009|MDCK1|2009-05-02, 2009.33, 0.006734, 0.002679
EPI_ISL_61569|214426|A/Wisconsin/629-D01226/2009|MDCK1|2009-05-04, 2009.34, 0.006734, 0.002642
EPI_ISL_62643|218714|A/Wisconsin/629-D00725/2009|P0|2009-06-04, 2009.42, 0.006734, 0.002346
EPI_ISL_30703|181770|A/Kentucky/05/2009|C1|2009-04-30, 2009.33, 0.005563, 0.001508
EPI_ISL_32032|185441|A/Virginia/05/2009|C2|2009-05-06, 2009.35, 0.005563, 0.001434
EPI_ISL_60825|211490|A/Texas/21/2009|C1|2009-04-26, 2009.32, 0.005562, 0.001544
EPI_ISL_29952|178375|A/Texas/09/2009|C1|2009-04-25, 2009.32, 0.006148, 0.002130
EPI_ISL_29581|176515|A/Texas/05/2009|ORIGINAL|2009-04-15, 2009.29, 0.006150, 0.002243
EPI_ISL_33938|190783|A/San_Antonio/PR921/2009|MDCK2|2009-04-14, 2009.28, 0.006153, 0.002282
EPI_ISL_29578|177302|A/Texas/04/2009|X|2009-04-14, 2009.28, 0.006153, 0.002282
EPI_ISL_29746|177424|A/Texas/06/2009|C1|2009-04-23, 2009.31, 0.006153, 0.002171
EPI_ISL_29960|178425|A/Kansas/02/2009|C1|2009-04-24, 2009.31, 0.006153, 0.002171
EPI_ISL_30506|180618|A/Oklahoma/01/2009|C1|2009-04-28, 2009.32, 0.006153, 0.002134
EPI_ISL_30117|179189|A/Texas/22/2009|C1|2009-04-26, 2009.32, 0.006153, 0.002134
EPI_ISL_30192|179568|A/Texas/12/2009|C2|2009-04-24, 2009.31, 0.006153, 0.002171
EPI_ISL_30156|179320|A/Texas/08/2009|E2|2009-04-24, 2009.31, 0.006157, 0.002176
EPI_ISL_30114|179175|A/North_Carolina/05/2009|C1|2009-04-28, 2009.32, 0.006738, 0.002720
EPI_ISL_33939|190791|A/San_Antonio/PR922/2009|MDCK2|2009-04-15, 2009.29, 0.006738, 0.002831
EPI_ISL_33940|190799|A/San_Antonio/PR923/2009|MDCK2|2009-04-23, 2009.31, 0.009078, 0.005097
EPI_ISL_30724|181829|A/Texas/10/2009|E2|2009-04-23, 2009.31, 0.006160, 0.002179
EPI_ISL_30510|180626|A/Texas/04/2009|X/E2|2009-04-14, 2009.28, 0.006162, 0.002291
EPI_ISL_30717|181815|A/Texas/11/2009|E2|2009-04-23, 2009.31, 0.006740, 0.002759
EPI_ISL_31575|184373|A/Oklahoma/03/2009|C2|2009-05-01, 2009.33, 0.006152, 0.002097
EPI_ISL_30713|181803|A/Missouri/02/2009|C1|2009-05-01, 2009.33, 0.007318, 0.003263
EPI_ISL_31165|183139|A/Florida/09/2009|C1|2009-05-01, 2009.33, 0.006735, 0.002680
EPI_ISL_31564|184340|A/Delaware/07/2009|C1|2009-04-28, 2009.32, 0.007313, 0.003295
EPI_ISL_30173|179422|A/New_York/3099/2009||2009-04-29, 2009.33, 0.007320, 0.003265
EPI_ISL_31563|184337|A/Delaware/06/2009|C1|2009-04-28, 2009.32, 0.007320, 0.003302
EPI_ISL_30134|179251|A/Delaware/04/2009|C1|2009-04-28, 2009.32, 0.006740, 0.002721
EPI_ISL_30726|181833|A/Delaware/08/2009|C1|2009-04-28, 2009.32, 0.006742, 0.002724
EPI_ISL_30498|180599|A/Delaware/05/2009|E2|2009-04-28, 2009.32, 0.006742, 0.002724
EPI_ISL_30971|182769|A/New_York/3100/2009||2009-04-30, 2009.33, 0.006735, 0.002680
EPI_ISL_30103|179144|A/New_Hampshire/02/2009|C1|2009-04-28, 2009.32, 0.006735, 0.002717
EPI_ISL_30061|178984|A/New_York/1682/2009||2009-04-27, 2009.32, 0.006735, 0.002717
EPI_ISL_30135|179509|A/District_of_Columbia/02/2009|C1|2009-04-29, 2009.33, 0.006735, 0.002680
EPI_ISL_30136|179510|A/District_of_Columbia/03/2009|C1|2009-04-27, 2009.32, 0.006735, 0.002717
EPI_ISL_30098|179118|A/Delaware/02/2009|E1|2009-04-28, 2009.32, 0.006735, 0.002717
EPI_ISL_30686|181677|A/New_York/3183/2009||2009-04-28, 2009.32, 0.006735, 0.002717
EPI_ISL_30105|179150|A/New_Jersey/02/2009|C1|2009-04-01, 2009.25, 0.006735, 0.002975
EPI_ISL_30099|179121|A/Delaware/03/2009|E1|2009-04-28, 2009.32, 0.006735, 0.002717
EPI_ISL_30101|179134|A/Maryland/05/2009|C1|2009-04-29, 2009.33, 0.006735, 0.002680
EPI_ISL_68099|237062|A/California/VRDL29/2009|P0|2009-06-24, 2009.48, 0.006147, 0.001539
EPI_ISL_30116|179182|A/Tennessee/05/2009|C1|2009-04-28, 2009.32, 0.006728, 0.002710
EPI_ISL_31168|194146|A/Georgia/02/2009|C1|2009-05-04, 2009.34, 0.006150, 0.002058
EPI_ISL_31169|194147|A/Georgia/03/2009|C1|2009-05-04, 2009.34, 0.006733, 0.002641
EPI_ISL_30133|191966|A/Alabama/02/2009|C1|2009-04-27, 2009.32, 0.006733, 0.002715
EPI_ISL_223466|768934|A/California/SWL7/2009|E6|2009-04-09, 2009.27, 0.007895, 0.004061
EPI_ISL_188969|617662|A/California/07-JRO09/2009|Egg_2+MDCK_2|2009-04-09, 2009.27, 0.007316, 0.003483
EPI_ISL_4070999|1902518|A/California/X179A/2009||2009-06-01, 2009.41, 0.007897, 0.003547
EPI_ISL_188968|617633|A/California/07-JRO03/2009|MDCK_4|2009-04-09, 2009.27, 0.006733, 0.002900
EPI_ISL_31553|177294|A/California/07/2009|C1|2009-04-09, 2009.27, 0.006733, 0.002900
EPI_ISL_29621|185382|A/California/08/2009|C1|2009-04-09, 2009.27, 0.006733, 0.002900
EPI_ISL_188967|617718|A/California/07-JRO02/2009|MDCK_3|2009-04-09, 2009.27, 0.006733, 0.002900
EPI_ISL_188981|617648|A/California/07-JRO08/2009|Egg_1+MDCK_2|2009-04-09, 2009.27, 0.006735, 0.002902
VDL|A/swine/USA/15102/2012|H1N2|HA|swine|2012-04-25, 2012.32, 0.007903, -0.007190
EPI_ISL_328761|1305759|A/Homo_sapiens/USA/10/2015||2015-05-05, 2015.34, 0.008486, -0.017756
EPI_ISL_188970|617674|A/California/07-JRO10/2009|Egg_3+MDCK_2|2009-04-09, 2009.27, 0.007321, 0.003487
VDL|A/swine/USA/14020/2017|H1N1|HA|swine|2017-02-28, 2017.16, 0.008489, -0.024472
EPI_ISL_502734|1775496|A/USA/P10_HA/2018||2018-01-01, 2018.0, 0.009077, -0.026985
EPI_ISL_31574|184369|A/Pennsylvania/09/2009|C1|2009-04-30, 2009.33, 0.007325, 0.003270
VDL|A/swine/USA/12574/2012|Unsubtypable|HA|swine|2012-04-06, 2012.26, 0.007328, -0.007544
EPI_ISL_29618|178457|A/California/04/2009|C2|2009-04-01, 2009.25, 0.007328, 0.003568
EPI_ISL_80209|283011|A/Brawley/WR1636P/2009|MDCK2|2009-04-29, 2009.33, 0.006148, 0.002093
EPI_ISL_80206|282987|A/San_Diego/WR1633P/2009|MDCK2|2009-05-01, 2009.33, 0.006150, 0.002095
EPI_ISL_32017|185392|A/California/20/2009|C1|2009-05-01, 2009.33, 0.006150, 0.002095
EPI_ISL_80212|283035|A/San_Diego/WR1641P/2009|MDCK2|2009-05-02, 2009.33, 0.006150, 0.002095
EPI_ISL_80207|282995|A/San_Diego/WR1634P/2009|MDCK2|2009-05-02, 2009.33, 0.006150, 0.002095
EPI_ISL_30725|181831|A/Arizona/06/2009|C1|2009-04-28, 2009.32, 0.006150, 0.002132
EPI_ISL_33570|189095|A/California/27/2009|C2|2009-05-01, 2009.33, 0.006732, 0.002677
EPI_ISL_30126|179224|A/California/13/2009|C1|2009-04-21, 2009.3, 0.005570, 0.001625
EPI_ISL_80205|282980|A/San_Diego/WR1632P/2009|MDCK2|2009-05-02, 2009.33, 0.006154, 0.002099
EPI_ISL_29576|176499|A/California/06/2009|M1|2009-04-16, 2009.29, 0.006157, 0.002249
EPI_ISL_31576|221156|A/Pennsylvania/08/2009|C1|2009-05-02, 2009.33, 0.006740, 0.002685
EPI_ISL_29967|185403|A/Nebraska/02/2009|C1|2009-04-01, 2009.25, 0.006161, 0.002402
EPI_ISL_30497|180596|A/Colorado/04/2009|E2|2009-04-26, 2009.32, 0.006161, 0.002143
EPI_ISL_30707|181785|A/South_Dakota/04/2009|C1|2009-05-05, 2009.34, 0.006161, 0.002070
EPI_ISL_29968|178451|A/Colorado/03/2009|C1|2009-04-27, 2009.32, 0.006161, 0.002143
EPI_ISL_30499|180602|A/Idaho/02/2009|C2|2009-04-28, 2009.32, 0.006161, 0.002143
EPI_ISL_30193|179574|A/Wisconsin/09/2009|C1|2009-04-27, 2009.32, 0.006161, 0.002143
EPI_ISL_34546|221099|A/Maine/01/2009|C1|2009-04-27, 2009.32, 0.006161, 0.002143
EPI_ISL_30160|179330|A/Washington/11/2009|C1|2009-04-26, 2009.32, 0.006161, 0.002143
EPI_ISL_80202|282959|A/San_Diego/WR1629P/2009|MDCK2|2009-04-30, 2009.33, 0.006157, 0.002102
EPI_ISL_32630|186641|A/Brawley/40081/2009|MDCK2|2009-04-22, 2009.31, 0.007323, 0.003341
EPI_ISL_30495|180592|A/California/11/2009|E2|2009-04-24, 2009.31, 0.006744, 0.002763
EPI_ISL_30125|179223|A/California/12/2009|C1|2009-04-22, 2009.31, 0.006744, 0.002763
EPI_ISL_61790|215198|A/Cherry_Point/WR1355/2009|MDCK2|2009-04-28, 2009.32, 0.007913, 0.003895
EPI_ISL_61788|215182|A/Cherry_Point/WR0101/2009|MDCK2|2009-05-02, 2009.33, 0.006162, 0.002107
EPI_ISL_61793|215210|A/Craven/WR0019/2009|MDCK2|2009-05-05, 2009.34, 0.006744, 0.002652
EPI_ISL_30729|181836|A/California/17/2009|E2|2009-04-25, 2009.32, 0.006164, 0.002145
EPI_ISL_60788|211404|A/California/22/2009|C2|2009-05-04, 2009.34, 0.006164, 0.002072
EPI_ISL_80204|282975|A/San_Diego/WR1631P/2009|MDCK2|2009-04-30, 2009.33, 0.006164, 0.002108
EPI_ISL_61786|215166|A/Cherry_Point/WR0080/2009|MDCK2|2009-04-30, 2009.33, 0.006744, 0.002689
EPI_ISL_61789|215190|A/Cherry_Point/WR0102/2009|MDCK2|2009-05-02, 2009.33, 0.006165, 0.002110
EPI_ISL_61794|215218|A/Craven/WR0093/2009|MDCK2|2009-05-04, 2009.34, 0.006165, 0.002073
EPI_ISL_30140|194199|A/Nevada/05/2009|C1|2009-04-29, 2009.33, 0.005579, 0.001524
EPI_ISL_31573|184365|A/Hawaii/09/2009|C1|2009-04-30, 2009.33, 0.005579, 0.001524
EPI_ISL_80203|282967|A/San_Diego/WR1630P/2009|MDCK2|2009-05-08, 2009.35, 0.005579, 0.001450
EPI_ISL_29624|176634|A/California/10/2009|ORIGINAL|2009-04-08, 2009.27, 0.005579, 0.001745
EPI_ISL_32631|186649|A/Brawley/40082/2009|MDCK2|2009-04-21, 2009.3, 0.005579, 0.001634
EPI_ISL_31215|183304|A/California/18/2009|C1|2009-04-30, 2009.33, 0.005579, 0.001524
EPI_ISL_29575|176493|A/California/05/2009|C1|2009-03-30, 2009.25, 0.005579, 0.001819
EPI_ISL_80208|283003|A/Brawley/WR1635P/2009|MDCK2|2009-04-28, 2009.32, 0.005579, 0.001561
EPI_ISL_62676|218978|A/Wisconsin/629-D02220/2009|P0|2009-06-21, 2009.47, 0.006145, 0.001573
JX042528|A/swine/Minnestoa/A01076188/2010|H1N1|USA|01/24/2010, 2010.07, 0.006148, -0.000639
EPI_ISL_30711|181797|A/Louisiana/04/2009|C1|2009-04-30, 2009.33, 0.005569, 0.001514
EPI_ISL_35004|194141|A/Florida/12/2009|ORIGINAL|2009-08-08, 2009.6, 0.005569, 0.000518
EPI_ISL_31569|184350|A/Indiana/12/2009|C1|2009-04-29, 2009.33, 0.005569, 0.001514
EPI_ISL_30685|181669|A/New_York/3181/2009||2009-04-28, 2009.32, 0.005569, 0.001551
EPI_ISL_61603|214698|A/Wisconsin/629-D02013/2009||2009-05-30, 2009.41, 0.005569, 0.001219
EPI_ISL_31172|183156|A/Illinois/04/2009|C1|2009-05-23, 2009.39, 0.005569, 0.001293
EPI_ISL_62547|218159|A/New_York/4691/2009||2009-06-30, 2009.49, 0.005569, 0.000924
EPI_ISL_61574|214466|A/Wisconsin/629-D01313/2009|MDCK1|2009-05-08, 2009.35, 0.005569, 0.001441
EPI_ISL_31566|221098|A/Louisiana/01/2009|C1|2009-04-28, 2009.32, 0.005569, 0.001551
EPI_ISL_76039|266570|A/Boston/118/2009|P0|2009-06-20, 2009.47, 0.005569, 0.000998
EPI_ISL_31156|183113|A/Arkansas/03/2009|C2|2009-05-07, 2009.35, 0.005569, 0.001441
EPI_ISL_65018|227785|A/Oregon/13/2009|C1|2009-06-18, 2009.46, 0.005569, 0.001034
EPI_ISL_31570|184353|A/Louisiana/02/2009|C1|2009-04-29, 2009.33, 0.005569, 0.001514
EPI_ISL_31567|184346|A/Pennsylvania/10/2009|C1|2009-04-28, 2009.32, 0.005569, 0.001551
EPI_ISL_89966|316699|A/Wisconsin/629-D00889/2009|P0|2009-06-15, 2009.45, 0.005569, 0.001071
